Country_Region,Last_Update,Confirmed,Deaths,Recovered,Active,Delta_Confirmed,Delta_Recovered,Incident_Rate,People_Tested,People_Hospitalized,Province_State,FIPS,UID,iso3,Report_Date_String,Delta_Deaths,Doses_Admin,Delta_Doses_Admin
Guyana,12/11/22,71752,1285,,,7,,9122.265462603567,,,,,328,GUY,2022/12/11,0,953690,0
Guyana,12/12/22,71757,1285,,,5,,9122.901142825904,,,,,328,GUY,2022/12/12,0,953690,0
Guyana,12/21/22,71963,1286,,,206,,9149.091167986127,,,,,328,GUY,2022/12/21,1,953690,0
Guyana,12/23/22,72004,1286,,,41,,9154.303745809279,,,,,328,GUY,2022/12/23,0,953690,0
Guyana,12/27/22,72047,1286,,,43,,9159.770595721364,,,,,328,GUY,2022/12/27,0,953690,0
Guyana,12/31/22,72163,1286,,,116,,9174.518376879547,,,,,328,GUY,2022/12/31,0,953690,0
Guyana,1/3/23,72261,1289,,,98,,9186.977709237324,,,,,328,GUY,2023/01/03,3,953690,0
Guyana,1/6/23,72397,1290,,,136,,9204.268211284849,,,,,328,GUY,2023/01/06,1,,
Haiti,12/10/22,33874,860,,,0,,297.0743430429011,,,,,332,HTI,2022/12/10,0,510611,0
Haiti,12/15/22,33876,860,,,2,,297.09188300529365,,,,,332,HTI,2022/12/15,0,510611,0
Haiti,12/22/22,33893,860,,,17,,297.2409726856305,,,,,332,HTI,2022/12/22,0,510611,0
Haiti,1/1/23,33904,860,,,11,,297.33744247878957,,,,,332,HTI,2023/01/01,0,510611,0
Haiti,1/5/23,33912,860,,,8,,297.40760232835987,,,,,332,HTI,2023/01/05,0,510611,0
Haiti,1/6/23,33912,860,,,0,,297.40760232835987,,,,,332,HTI,2023/01/06,0,,
Holy See,12/10/22,29,0,,,0,,3584.672435105068,,,,,336,VAT,2022/12/10,0,,
Holy See,1/6/23,29,0,,,0,,3584.672435105068,,,,,336,VAT,2023/01/06,0,,
Honduras,12/10/22,458921,11051,,,0,,4633.409015278545,,,,,340,HND,2022/12/10,0,16664337,72461
Honduras,12/12/22,460714,11054,,,1793,,4651.511700412576,,,,,340,HND,2022/12/12,3,16664337,0
Honduras,12/15/22,461988,11060,,,1274,,4664.374400279143,,,,,340,HND,2022/12/15,6,16664337,0
Honduras,12/16/22,462340,11060,,,352,,4667.928301655149,,,,,340,HND,2022/12/16,0,16664337,0
Honduras,12/21/22,463685,11063,,,1345,,4681.507839583353,,,,,340,HND,2022/12/21,3,16788825,0
Honduras,12/29/22,465915,11071,,,2230,,4704.0226125052095,,,,,340,HND,2022/12/29,8,16788825,0
Honduras,1/4/23,467493,11082,,,1578,,4719.954590832873,,,,,340,HND,2023/01/04,11,16788825,0
Honduras,1/5/23,468048,11088,,,555,,4725.558043286519,,,,,340,HND,2023/01/05,6,16788825,0
Honduras,1/6/23,468048,11088,,,0,,4725.558043286519,,,,,340,HND,2023/01/06,0,,
Hungary,12/10/22,2171056,48337,,,0,,22473.885521746106,,,,,348,HUN,2022/12/10,0,16701238,0
Hungary,12/14/22,2176249,48380,,,5193,,22527.641338046757,,,,,348,HUN,2022/12/14,43,16701238,0
Hungary,12/21/22,2181419,48439,,,5170,,22581.15906773564,,,,,348,HUN,2022/12/21,59,16701238,0
Hungary,12/28/22,2185816,48495,,,4397,,22626.675016950732,,,,,348,HUN,2022/12/28,56,16701238,0
Hungary,1/5/23,2188737,48546,,,2921,,22656.91201664536,,,,,348,HUN,2023/01/05,51,16701238,0
Hungary,1/6/23,2188737,48546,,,0,,22656.91201664536,,,,,348,HUN,2023/01/06,0,,
Iceland,12/10/22,207101,219,,,0,,60688.93772893773,,,,,352,ISL,2022/12/10,0,805469,0
Iceland,12/20/22,207974,229,,,873,,60944.76190476191,,,,,352,ISL,2022/12/20,10,805469,0
Iceland,1/3/23,208298,229,,,324,,61039.70695970696,,,,,352,ISL,2023/01/03,0,862142,0
Iceland,1/6/23,208298,229,,,0,,61039.70695970696,,,,,352,ISL,2023/01/06,0,,
India,12/10/22,44676045,530658,,,173,,3237.3842783115506,,,,,356,IND,2022/12/10,4,2199596513,50157
India,12/12/22,44676318,530658,,,273,,3237.4040608573864,,,,,356,IND,2022/12/12,0,2199683095,36212
India,12/13/22,44676470,530658,,,152,,3237.415075315141,,,,,356,IND,2022/12/13,0,2199694877,11782
India,12/14/22,44676670,530663,,,200,,3237.4295680227133,,,,,356,IND,2022/12/14,5,2199746138,51261
India,12/15/22,44676832,530663,,,162,,3237.4413071158465,,,,,356,IND,2022/12/15,0,2199803956,57818
India,12/16/22,44676999,530667,,,167,,3237.453408526669,,,,,356,IND,2022/12/16,4,2199861495,57539
India,12/17/22,44677175,530672,,,176,,3237.466162109333,,,,,356,IND,2022/12/17,5,2199918890,57395
India,12/18/22,44677310,530674,,,135,,3237.475944686944,,,,,356,IND,2022/12/18,2,2199968116,49226
India,12/19/22,44677422,530677,,,112,,3237.4840606031844,,,,,356,IND,2022/12/19,3,2200010800,42684
India,12/20/22,44677554,530680,,,132,,3237.493625790182,,,,,356,IND,2022/12/20,3,2200021116,10316
India,12/21/22,44677739,530681,,,185,,3237.507031544686,,,,,356,IND,2022/12/21,1,2200070782,49666
India,12/22/22,44677902,530690,,,163,,3237.518843101357,,,,,356,IND,2022/12/22,9,2200125212,54430
India,12/23/22,44678103,530691,,,201,,3237.533408272467,,,,,356,IND,2022/12/23,1,2200198937,73725
India,12/24/22,44678330,530693,,,227,,3237.5498574955614,,,,,356,IND,2022/12/24,2,2200291726,92789
India,12/25/22,44678517,530695,,,187,,3237.5634081771414,,,,,356,IND,2022/12/25,2,2200398405,106679
India,12/26/22,44678683,530696,,,166,,3237.575437124426,,,,,356,IND,2022/12/26,1,2200495328,96923
India,12/27/22,44678871,530696,,,188,,3237.589060269544,,,,,356,IND,2022/12/27,0,2200534092,38764
India,12/28/22,44679139,530698,,,268,,3237.6084804976904,,,,,356,IND,2022/12/28,2,2200631022,96930
India,12/29/22,44679382,530699,,,243,,3237.626089137391,,,,,356,IND,2022/12/29,1,2200721618,90596
India,12/30/22,44679608,530702,,,226,,3237.642465896947,,,,,356,IND,2022/12/30,3,2200817500,95882
India,12/31/22,44679873,530705,,,265,,3237.66166873448,,,,,356,IND,2022/12/31,3,2200901700,84200
India,1/1/23,44680046,530707,,,173,,3237.67420492653,,,,,356,IND,2023/01/01,2,2200989986,88286
India,1/2/23,44680180,530707,,,134,,3237.683915040603,,,,,356,IND,2023/01/02,0,2201044679,54693
India,1/3/23,44680355,530707,,,175,,3237.696596159729,,,,,356,IND,2023/01/03,0,2201054881,10202
India,1/4/23,44680543,530710,,,188,,3237.7102193048468,,,,,356,IND,2023/01/04,3,2201103827,48946
India,1/5/23,44680771,530714,,,228,,3237.726740991479,,,,,356,IND,2023/01/05,4,2201152760,48933
India,1/6/23,44680985,530718,,,214,,3237.742248188581,,,,,356,IND,2023/01/06,4,,
Indonesia,12/10/22,6697201,160198,,,2191,,2448.490911137799,,,,,360,IDN,2022/12/10,23,442013256,0
Indonesia,12/11/22,6698790,160224,,,1589,,2449.071848167731,,,,,360,IDN,2022/12/11,26,442013256,0
Indonesia,12/12/22,6700015,160255,,,1225,,2449.5197071115113,,,,,360,IDN,2022/12/12,31,442013256,0
Indonesia,12/13/22,6702132,160287,,,2117,,2450.293680486191,,,,,360,IDN,2022/12/13,32,442013256,0
Indonesia,12/14/22,6704268,160311,,,2136,,2451.0746002444885,,,,,360,IDN,2022/12/14,24,442013256,0
Indonesia,12/15/22,6706053,160335,,,1785,,2451.7271947054255,,,,,360,IDN,2022/12/15,24,442013256,0
Indonesia,12/16/22,6707504,160362,,,1451,,2452.257679054344,,,,,360,IDN,2022/12/16,27,442013256,0
Indonesia,12/17/22,6708737,160384,,,1233,,2452.7084627912263,,,,,360,IDN,2022/12/17,22,442013256,0
Indonesia,12/18/22,6709597,160398,,,860,,2453.022878049717,,,,,360,IDN,2022/12/18,14,442013256,0
Indonesia,12/19/22,6710406,160424,,,809,,2453.318647752181,,,,,360,IDN,2022/12/19,26,442013256,0
Indonesia,12/20/22,6711703,160451,,,1297,,2453.792829833881,,,,,360,IDN,2022/12/20,27,442013256,0
Indonesia,12/21/22,6712826,160466,,,1123,,2454.203397665608,,,,,360,IDN,2022/12/21,15,443173913,1160657
Indonesia,12/22/22,6713879,160488,,,1053,,2454.58837355769,,,,,360,IDN,2022/12/22,22,443173913,0
Indonesia,12/23/22,6714802,160507,,,923,,2454.9258215618606,,,,,360,IDN,2022/12/23,19,442013256,
Indonesia,12/24/22,6715586,160524,,,784,,2455.21245128588,,,,,360,IDN,2022/12/24,17,442013256,0
Indonesia,12/25/22,6716124,160537,,,538,,2455.4091436220056,,,,,360,IDN,2022/12/25,13,442013256,0
Indonesia,12/26/22,6716592,160551,,,468,,2455.5802440184866,,,,,360,IDN,2022/12/26,14,442013256,0
Indonesia,12/27/22,6717395,160560,,,803,,2455.8738201261235,,,,,360,IDN,2022/12/27,9,442013256,0
Indonesia,12/28/22,6718090,160574,,,695,,2456.1279115268803,,,,,360,IDN,2022/12/28,14,442013256,0
Indonesia,12/29/22,6718775,160583,,,685,,2456.3783469362597,,,,,360,IDN,2022/12/29,9,443173913,1160657
Indonesia,12/30/22,6719327,160593,,,552,,2456.580157660314,,,,,360,IDN,2022/12/30,10,443173913,0
Indonesia,12/31/22,6719815,160612,,,488,,2456.7585700395507,,,,,360,IDN,2022/12/31,19,443173913,0
Indonesia,1/1/23,6720181,160619,,,366,,2456.892379323978,,,,,360,IDN,2023/01/01,7,443173913,0
Indonesia,1/2/23,6720443,160635,,,262,,2456.9881662980765,,,,,360,IDN,2023/01/02,16,443173913,0
Indonesia,1/3/23,6721095,160648,,,652,,2457.226536935909,,,,,360,IDN,2023/01/03,13,443173913,0
Indonesia,1/4/23,6721692,160657,,,597,,2457.4447996211634,,,,,360,IDN,2023/01/04,9,443173913,0
Indonesia,1/5/23,6722227,160665,,,535,,2457.6403951598754,,,,,360,IDN,2023/01/05,8,443173913,0
Indonesia,1/6/23,6722746,160673,,,519,,2457.830141112383,,,,,360,IDN,2023/01/06,8,,
Iran,12/10/22,7560105,144658,,,38,,9000.88010954919,,,,,364,IRN,2022/12/10,6,154753596,0
Iran,12/11/22,7560162,144658,,,57,,9000.947972385255,,,,,364,IRN,2022/12/11,0,154753596,0
Iran,12/12/22,7560217,144658,,,55,,9001.013454069176,,,,,364,IRN,2022/12/12,0,154753596,0
Iran,12/13/22,7560247,144658,,,30,,9001.049171351315,,,,,364,IRN,2022/12/13,0,154753596,0
Iran,12/14/22,7560294,144658,,,47,,9001.105128426667,,,,,364,IRN,2022/12/14,0,154753596,0
Iran,12/15/22,7560323,144659,,,29,,9001.139655132734,,,,,364,IRN,2022/12/15,1,154753596,0
Iran,12/17/22,7560389,144661,,,66,,9001.21823315344,,,,,364,IRN,2022/12/17,2,154753596,0
Iran,12/18/22,7560444,144664,,,55,,9001.283714837362,,,,,364,IRN,2022/12/18,3,154753596,0
Iran,12/19/22,7560519,144664,,,75,,9001.37300804271,,,,,364,IRN,2022/12/19,0,154753596,0
Iran,12/20/22,7560581,144667,,,62,,9001.446823759132,,,,,364,IRN,2022/12/20,3,154753596,0
Iran,12/21/22,7560629,144672,,,48,,9001.503971410553,,,,,364,IRN,2022/12/21,5,154753596,0
Iran,12/22/22,7560667,144672,,,38,,9001.549213301263,,,,,364,IRN,2022/12/22,0,154753596,0
Iran,12/23/22,7560688,144673,,,21,,9001.574215398761,,,,,364,IRN,2022/12/23,1,154773070,19474
Iran,12/24/22,7560731,144673,,,43,,9001.625410169827,,,,,364,IRN,2022/12/24,0,154773070,0
Iran,12/25/22,7560792,144674,,,61,,9001.698035310177,,,,,364,IRN,2022/12/25,1,154753596,
Iran,12/26/22,7560852,144675,,,60,,9001.769469874454,,,,,364,IRN,2022/12/26,1,154753596,0
Iran,12/27/22,7560887,144677,,,35,,9001.81114003695,,,,,364,IRN,2022/12/27,2,154753596,0
Iran,12/28/22,7560947,144677,,,60,,9001.882574601228,,,,,364,IRN,2022/12/28,0,154753596,0
Iran,12/29/22,7560998,144682,,,51,,9001.943293980865,,,,,364,IRN,2022/12/29,5,154773070,19474
Iran,12/30/22,7561058,144682,,,60,,9002.014728545144,,,,,364,IRN,2022/12/30,0,154773070,0
Iran,12/31/22,7561140,144685,,,82,,9002.11235578299,,,,,364,IRN,2022/12/31,3,154773070,0
Iran,1/1/23,7561213,144688,,,73,,9002.199267836195,,,,,364,IRN,2023/01/01,3,154773070,0
Iran,1/2/23,7561309,144693,,,96,,9002.313563139041,,,,,364,IRN,2023/01/02,5,154773070,0
Iran,1/3/23,7561428,144696,,,119,,9002.455241691527,,,,,364,IRN,2023/01/03,3,154773070,0
Iran,1/4/23,7561541,144696,,,113,,9002.589776787583,,,,,364,IRN,2023/01/04,0,154773070,0
Iran,1/5/23,7561624,144699,,,83,,9002.688594601503,,,,,364,IRN,2023/01/05,3,154773070,0
Iran,1/6/23,7561701,144704,,,77,,9002.780268958992,,,,,364,IRN,2023/01/06,5,,
Iraq,12/10/22,2464375,25366,,,0,,6126.85640175103,,,,,368,IRQ,2022/12/10,0,19507805,0
Iraq,12/19/22,2465107,25373,,,732,,6128.676278549846,,,,,368,IRQ,2022/12/19,7,19534812,0
Iraq,1/2/23,2465390,25374,,,283,,6129.379864798568,,,,,368,IRQ,2023/01/02,1,19552980,0
Iraq,1/3/23,2465545,25375,,,155,,6129.765221224547,,,,,368,IRQ,2023/01/03,1,19552980,0
Iraq,1/6/23,2465545,25375,,,0,,6129.765221224547,,,,,368,IRQ,2023/01/06,0,,
Ireland,12/10/22,1682409,8231,,,0,,34072.06373045788,,,,,372,IRL,2022/12/10,0,11087482,385
Ireland,12/14/22,1684717,8270,,,2308,,34118.805232131905,,,,,372,IRL,2022/12/14,39,11088540,400
Ireland,12/21/22,1687668,8293,,,2951,,34178.56873795515,,,,,372,IRL,2022/12/21,23,11090353,366
Ireland,1/4/23,1693847,8339,,,6179,,34303.705539880546,,,,,372,IRL,2023/01/04,46,11092710,
Ireland,1/6/23,1693847,8339,,,0,,34303.705539880546,,,,,372,IRL,2023/01/06,0,,
Israel,12/10/22,4736539,11906,,,444,,54722.6221908024,,,,,376,ISR,2022/12/10,0,18554911,1799
Israel,12/11/22,4738352,11906,,,1813,,54743.56831075031,,,,,376,ISR,2022/12/11,0,18554922,11
Israel,12/12/22,4739407,11919,,,1055,,54755.75703471337,,,,,376,ISR,2022/12/12,13,18559189,4267
Israel,12/13/22,4741232,11920,,,1825,,54776.84179417555,,,,,376,ISR,2022/12/13,1,18563708,4519
Israel,12/14/22,4742934,11934,,,1702,,54796.50549861643,,,,,376,ISR,2022/12/14,14,18568467,4759
Israel,12/15/22,4745169,11954,,,2235,,54822.32710814956,,,,,376,ISR,2022/12/15,20,18573147,4680
Israel,12/16/22,4746698,11954,,,1529,,54839.99209292637,,,,,376,ISR,2022/12/16,0,18578579,5432
Israel,12/17/22,4747414,11954,,,716,,54848.26425061125,,,,,376,ISR,2022/12/17,0,18580088,1509
Israel,12/18/22,4747992,11954,,,578,,54854.94205388202,,,,,376,ISR,2022/12/18,0,18579862,
Israel,12/19/22,4750259,11973,,,2267,,54881.13336878654,,,,,376,ISR,2022/12/19,19,18583264,3402
Israel,12/20/22,4751638,11981,,,1379,,54897.065359634944,,,,,376,ISR,2022/12/20,8,18586537,3273
Israel,12/21/22,4752447,11981,,,809,,54906.411973555434,,,,,376,ISR,2022/12/21,0,18588598,2061
Israel,12/22/22,4754246,11987,,,1799,,54927.196347403355,,,,,376,ISR,2022/12/22,6,18591011,2413
Israel,12/23/22,4755009,11988,,,763,,54936.01150985248,,,,,376,ISR,2022/12/23,1,18593980,2969
Israel,12/24/22,4756115,11988,,,1106,,54948.789451751196,,,,,376,ISR,2022/12/24,0,18594891,911
Israel,12/25/22,4756946,11988,,,831,,54958.39023811452,,,,,376,ISR,2022/12/25,0,18594663,
Israel,12/26/22,4758561,12016,,,1615,,54977.04880607694,,,,,376,ISR,2022/12/26,28,18596694,2031
Israel,12/27/22,4760041,12023,,,1480,,54994.1476795038,,,,,376,ISR,2022/12/27,7,18598424,1730
Israel,12/28/22,4760518,12023,,,477,,54999.658600196104,,,,,376,ISR,2022/12/28,0,18600471,2047
Israel,12/29/22,4762340,12037,,,1822,,55020.708699779716,,,,,376,ISR,2022/12/29,14,18602110,1639
Israel,12/30/22,4762770,12037,,,430,,55025.67661570779,,,,,376,ISR,2022/12/30,0,18604366,2256
Israel,12/31/22,4763676,12037,,,906,,55036.14389903531,,,,,376,ISR,2022/12/31,0,18605038,672
Israel,1/1/23,4764432,12047,,,756,,55044.878188434435,,,,,376,ISR,2023/01/01,10,18605041,3
Israel,1/2/23,4765806,12055,,,1374,,55060.75241281856,,,,,376,ISR,2023/01/02,8,18606439,1398
Israel,1/3/23,4766786,12062,,,980,,55072.07463981743,,,,,376,ISR,2023/01/03,7,18607791,1352
Israel,1/4/23,4767996,12069,,,1210,,55086.05412417318,,,,,376,ISR,2023/01/04,7,18609222,1431
Israel,1/5/23,4768748,12079,,,752,,55094.74220040088,,,,,376,ISR,2023/01/05,10,18610403,1181
Israel,1/6/23,4769677,12079,,,929,,55105.475209464086,,,,,376,ISR,2023/01/06,0,,
Italy,12/10/22,24709404,182419,,,0,,40867.775284597745,,,,,380,ITA,2022/12/10,0,143036838,28080
Italy,12/16/22,24884034,183138,,,174630,,41156.602145737306,,,,,380,ITA,2022/12/16,719,143179225,34417
Italy,12/23/22,25021606,183936,,,137572,,41384.137442883795,,,,,380,ITA,2022/12/23,798,143312407,16762
Italy,12/30/22,25143705,184642,,,122099,,41586.08138675529,,,,,380,ITA,2022/12/30,706,143363878,15588
Italy,1/6/23,25279682,185417,,,135977,,41810.97865582231,,,,,380,ITA,2023/01/06,775,,
Jamaica,12/10/22,152669,3433,,,0,,5155.714262074909,,,,,388,JAM,2022/12/10,0,1503943,0
Jamaica,12/15/22,152669,3447,,,0,,5155.714262074909,,,,,388,JAM,2022/12/15,14,1503943,0
Jamaica,12/21/22,152758,3461,,,89,,5158.719839954666,,,,,388,JAM,2022/12/21,14,1506260,1155
Jamaica,1/3/23,152791,3464,,,33,,5159.834267707834,,,,,388,JAM,2023/01/03,3,1506682,0
Jamaica,1/6/23,152791,3464,,,0,,5159.834267707834,,,,,388,JAM,2023/01/06,0,,
Japan,12/10/22,25972791,51520,,,135761,,20535.672338325603,,,,,392,JPN,2022/12/10,222,359074868,1056763
Japan,12/11/22,26091965,51710,,,119174,,20629.898569740148,,,,,392,JPN,2022/12/11,190,360127174,1052306
Japan,12/12/22,26154301,51837,,,62336,,20679.18521247646,,,,,392,JPN,2022/12/12,127,360666986,539812
Japan,12/13/22,26331295,52051,,,176994,,20819.12746164982,,,,,392,JPN,2022/12/13,214,361360788,693802
Japan,12/14/22,26521902,52295,,,190607,,20969.83297871925,,,,,392,JPN,2022/12/14,244,362124338,763550
Japan,12/15/22,26690393,52572,,,168491,,21103.05223759508,,,,,392,JPN,2022/12/15,277,362852005,727667
Japan,12/16/22,26843995,52831,,,153602,,21224.49934516667,,,,,392,JPN,2022/12/16,259,363541853,689848
Japan,12/17/22,27002378,53095,,,158383,,21349.72660287498,,,,,392,JPN,2022/12/17,264,364559972,1018119
Japan,12/18/22,27138615,53327,,,136237,,21457.443882560343,,,,,392,JPN,2022/12/18,232,365572779,1012807
Japan,12/19/22,27209536,53507,,,70921,,21513.518349794394,,,,,392,JPN,2022/12/19,180,366083231,510452
Japan,12/20/22,27396606,53738,,,187070,,21661.427298983974,,,,,392,JPN,2022/12/20,231,366705550,622319
Japan,12/21/22,27603549,54034,,,206943,,21825.04905379308,,,,,392,JPN,2022/12/21,296,367389813,684263
Japan,12/22/22,27787924,54373,,,184375,,21970.82717164644,,,,,392,JPN,2022/12/22,339,368030379,640566
Japan,12/23/22,27961260,54688,,,173336,,22107.87718296159,,,,,392,JPN,2022/12/23,315,368626490,596111
Japan,12/24/22,28138882,55027,,,177622,,22248.315967229253,,,,,392,JPN,2022/12/24,339,369413208,786718
Japan,12/25/22,28288547,55333,,,149665,,22366.650242529722,,,,,392,JPN,2022/12/25,306,370126222,713014
Japan,12/26/22,28365803,55550,,,77256,,22427.73354706059,,,,,392,JPN,2022/12/26,217,370452169,325947
Japan,12/27/22,28570146,55821,,,204343,,22589.299583326407,,,,,392,JPN,2022/12/27,271,370926158,473989
Japan,12/28/22,28786365,56236,,,216219,,22760.25550936918,,,,,392,JPN,2022/12/28,415,371369761,443603
Japan,12/29/22,28978428,56656,,,192063,,22912.112228822854,,,,,392,JPN,2022/12/29,420,371672051,302290
Japan,12/30/22,29127212,56982,,,148784,,23029.749931801536,,,,,392,JPN,2022/12/30,326,371793051,121000
Japan,12/31/22,29234677,57274,,,107465,,23114.718313822483,,,,,392,JPN,2022/12/31,292,371825269,32218
Japan,1/1/23,29321601,57521,,,86924,,23183.445728690473,,,,,392,JPN,2023/01/01,247,371829090,3821
Japan,1/2/23,29397865,57729,,,76264,,23243.744697530983,,,,,392,JPN,2023/01/02,208,371829388,298
Japan,1/3/23,29489769,57952,,,91904,,23316.409604070348,,,,,392,JPN,2023/01/03,223,371831877,2489
Japan,1/4/23,29594073,58170,,,104304,,23398.87870673924,,,,,392,JPN,2023/01/04,218,371834515,2638
Japan,1/5/23,29820977,58504,,,226904,,23578.28284533395,,,,,392,JPN,2023/01/05,334,371899028,64513
Japan,1/6/23,30066519,58960,,,245542,,23772.423323240124,,,,,392,JPN,2023/01/06,456,,
Jordan,12/10/22,1746997,14122,,,0,,17122.150632060326,,,,,400,JOR,2022/12/10,0,10057975,0
Jordan,1/6/23,1746997,14122,,,0,,17122.150632060326,,,,,400,JOR,2023/01/06,0,,
Kazakhstan,12/10/22,1488306,19054,,,0,,7926.341929924134,,,,,398,KAZ,2022/12/10,0,20918681,0
Kazakhstan,12/12/22,1488306,19056,,,0,,7926.341929924134,,,,,398,KAZ,2022/12/12,2,20918681,0
Kazakhstan,12/15/22,1488306,19057,,,0,,7926.341929924134,,,,,398,KAZ,2022/12/15,1,20918681,0
Kazakhstan,1/3/23,1488306,19058,,,0,,7926.341929924134,,,,,398,KAZ,2023/01/03,1,0,0
Kazakhstan,1/5/23,1488306,19060,,,0,,7926.341929924134,,,,,398,KAZ,2023/01/05,2,0,0
Kazakhstan,1/6/23,1488306,19060,,,0,,7926.341929924134,,,,,398,KAZ,2023/01/06,0,,
Kenya,12/10/22,342093,5684,,,0,,636.1999802868817,,,,,404,KEN,2022/12/10,0,22921294,0
Kenya,12/11/22,342107,5684,,,14,,636.2260164809109,,,,,404,KEN,2022/12/11,0,22921294,0
Kenya,12/12/22,342120,5684,,,13,,636.250192946795,,,,,404,KEN,2022/12/12,0,22921294,0
Kenya,12/13/22,342155,5684,,,35,,636.3152834318679,,,,,404,KEN,2022/12/13,0,22921294,0
Kenya,12/14/22,342209,5684,,,54,,636.4157087516946,,,,,404,KEN,2022/12/14,0,22921294,0
Kenya,12/15/22,342248,5684,,,39,,636.4882381493474,,,,,404,KEN,2022/12/15,0,22921294,0
Kenya,12/16/22,342294,5684,,,46,,636.5737856440146,,,,,404,KEN,2022/12/16,0,22921294,0
Kenya,12/17/22,342320,5684,,,26,,636.622138575783,,,,,404,KEN,2022/12/17,0,22921294,0
Kenya,12/18/22,342336,5688,,,16,,636.6518942261021,,,,,404,KEN,2022/12/18,4,22921294,0
Kenya,12/19/22,342347,5688,,,11,,636.6723512356964,,,,,404,KEN,2022/12/19,0,23063539,142245
Kenya,12/20/22,342368,5688,,,21,,636.7114055267401,,,,,404,KEN,2022/12/20,0,23063539,0
Kenya,12/21/22,342418,5688,,,50,,636.8043919339871,,,,,404,KEN,2022/12/21,0,22921294,
Kenya,12/22/22,342444,5688,,,26,,636.8527448657555,,,,,404,KEN,2022/12/22,0,22921294,0
Kenya,12/23/22,342451,5688,,,7,,636.8657629627701,,,,,404,KEN,2022/12/23,0,22921294,0
Kenya,12/24/22,342470,5688,,,19,,636.9010977975239,,,,,404,KEN,2022/12/24,0,22921294,0
Kenya,12/26/22,342475,5688,,,5,,636.9103964382487,,,,,404,KEN,2022/12/26,0,22921294,0
Kenya,12/27/22,342477,5688,,,2,,636.9141158945386,,,,,404,KEN,2022/12/27,0,22921294,0
Kenya,12/28/22,342479,5688,,,2,,636.9178353508285,,,,,404,KEN,2022/12/28,0,22921294,0
Kenya,12/29/22,342482,5688,,,3,,636.9234145352632,,,,,404,KEN,2022/12/29,0,23063539,142245
Kenya,12/30/22,342493,5688,,,11,,636.9438715448575,,,,,404,KEN,2022/12/30,0,23063539,0
Kenya,12/31/22,342499,5688,,,6,,636.9550299137272,,,,,404,KEN,2022/12/31,0,23063539,0
Kenya,1/1/23,342507,5688,,,8,,636.9699077388867,,,,,404,KEN,2023/01/01,0,23063539,0
Kenya,1/2/23,342511,5688,,,4,,636.9773466514665,,,,,404,KEN,2023/01/02,0,23063539,0
Kenya,1/3/23,342512,5688,,,1,,636.9792063796115,,,,,404,KEN,2023/01/03,0,23063539,0
Kenya,1/4/23,342515,5688,,,3,,636.9847855640462,,,,,404,KEN,2023/01/04,0,23063539,0
Kenya,1/5/23,342562,5688,,,47,,637.0721927868584,,,,,404,KEN,2023/01/05,0,23063539,0
Kenya,1/6/23,342580,5688,,,18,,637.1056678934673,,,,,404,KEN,2023/01/06,0,,
Kiribati,12/10/22,3430,13,,,0,,2916.5178647347925,,,,,296,KIR,2022/12/10,0,193491,0
Kiribati,1/6/23,3430,13,,,0,,2916.5178647347925,,,,,296,KIR,2023/01/06,0,,
"Korea, North",12/10/22,1,6,,,0,,0.0038791542590301377,,,,,408,PRK,2022/12/10,0,,
"Korea, North",1/6/23,1,6,,,0,,0.0038791542590301377,,,,,408,PRK,2023/01/06,0,,
"Korea, South",12/10/22,27728482,31069,,,54319,,54084.11130717648,,,,,410,KOR,2022/12/10,40,129644643,2630
"Korea, South",12/11/22,27754149,31099,,,25667,,54134.174519613465,,,,,410,KOR,2022/12/11,30,129645939,1296
"Korea, South",12/12/22,27841001,31128,,,86852,,54303.57842839041,,,,,410,KOR,2022/12/12,29,129646007,68
"Korea, South",12/13/22,27925572,31174,,,84571,,54468.53327075643,,,,,410,KOR,2022/12/13,46,129647782,1775
"Korea, South",12/14/22,27995726,31232,,,70154,,54605.36790687693,,,,,410,KOR,2022/12/14,58,129647782,0
"Korea, South",12/15/22,28062679,31298,,,66953,,54735.95902630241,,,,,410,KOR,2022/12/15,66,129647782,0
"Korea, South",12/16/22,28129431,31353,,,66752,,54866.158097350606,,,,,410,KOR,2022/12/16,55,129647782,0
"Korea, South",12/17/22,28188293,31395,,,58862,,54980.967806723194,,,,,410,KOR,2022/12/17,42,129647782,0
"Korea, South",12/18/22,28214915,31434,,,26622,,55032.89373657466,,,,,410,KOR,2022/12/18,39,129647782,0
"Korea, South",12/19/22,28302474,31490,,,87559,,55203.67664138514,,,,,410,KOR,2022/12/19,56,129647782,0
